Index,Cancer,Drug,Gene,Raw P value,Link
11863,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ARL14EPL,0.08454389314,LINK
11864,Pancreatic adenocarcinoma (PAAD),Fluorouracil,COMMD10,0.08454389314,LINK
11865,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SEMA6A,0.08454389314,LINK
11866,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DTWD2,0.08454389314,LINK
11867,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DMXL1,0.08454389314,LINK
11868,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snoU13|ENSG00000239011.1,0.08454389314,LINK
11869,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR5706,0.08454389314,LINK
11870,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TNFAIP8,0.08454389314,LINK
11871,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL174P,0.08454389314,LINK
11872,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RNA5SP190,0.08454389314,LINK
11873,Pancreatic adenocarcinoma (PAAD),Fluorouracil,HSD17B4,0.08454389314,LINK
11874,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snoU13|ENSG00000239084.1,0.08454389314,LINK
11875,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snoU13|ENSG00000239067.1,0.08454389314,LINK
11876,Pancreatic adenocarcinoma (PAAD),Fluorouracil,FAM170A,0.08454389314,LINK
11877,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PRR16,0.08454389314,LINK
11878,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP330,0.08457942939,LINK
11879,Colon adenocarcinoma (COAD),Fluorouracil,AKIP1,0.08457942939,LINK
11880,Colon adenocarcinoma (COAD),Fluorouracil,C11orf16,0.08457942939,LINK
11881,Colon adenocarcinoma (COAD),Fluorouracil,ASCL3,0.08457942939,LINK
11882,Colon adenocarcinoma (COAD),Fluorouracil,TMEM9B,0.08457942939,LINK
11883,Colon adenocarcinoma (COAD),Fluorouracil,NRIP3,0.08457942939,LINK
11884,Colon adenocarcinoma (COAD),Fluorouracil,SCUBE2,0.08457942939,LINK
11885,Colon adenocarcinoma (COAD),Fluorouracil,MIR5691,0.08457942939,LINK
11886,Colon adenocarcinoma (COAD),Fluorouracil,DENND5A,0.08457942939,LINK
11887,Colon adenocarcinoma (COAD),Fluorouracil,TMEM41B,0.08457942939,LINK
11888,Colon adenocarcinoma (COAD),Fluorouracil,IPO7,0.08457942939,LINK
11889,Colon adenocarcinoma (COAD),Fluorouracil,SNORA23,0.08457942939,LINK
11890,Colon adenocarcinoma (COAD),Fluorouracil,ZNF143,0.08457942939,LINK
11891,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL56P,0.08457942939,LINK
11892,Colon adenocarcinoma (COAD),Fluorouracil,WEE1,0.08457942939,LINK
11893,Colon adenocarcinoma (COAD),Fluorouracil,snoU13|ENSG00000238387.1,0.08457942939,LINK
11894,Colon adenocarcinoma (COAD),Fluorouracil,SWAP70,0.08457942939,LINK
11895,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP50,0.08457942939,LINK
11896,Colon adenocarcinoma (COAD),Fluorouracil,SBF2,0.08457942939,LINK
11897,Colon adenocarcinoma (COAD),Fluorouracil,ADM,0.08457942939,LINK
11898,Colon adenocarcinoma (COAD),Fluorouracil,AMPD3,0.08457942939,LINK
11899,Colon adenocarcinoma (COAD),Fluorouracil,RNU6ATAC33P,0.08457942939,LINK
11900,Colon adenocarcinoma (COAD),Fluorouracil,MTRNR2L8,0.08457942939,LINK
11901,Colon adenocarcinoma (COAD),Fluorouracil,RNF141,0.08457942939,LINK
11902,Colon adenocarcinoma (COAD),Fluorouracil,LYVE1,0.08457942939,LINK
11903,Colon adenocarcinoma (COAD),Fluorouracil,MRVI1,0.08457942939,LINK
11904,Colon adenocarcinoma (COAD),Fluorouracil,ARNTL,0.08457942939,LINK
11905,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP151,0.08457942939,LINK
11906,Colon adenocarcinoma (COAD),Fluorouracil,BTBD10,0.08457942939,LINK
11907,Colon adenocarcinoma (COAD),Fluorouracil,PTH,0.08457942939,LINK
11908,Colon adenocarcinoma (COAD),Fluorouracil,FAR1,0.08457942939,LINK
11909,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP331,0.08457942939,LINK
11910,Colon adenocarcinoma (COAD),Fluorouracil,SPON1,0.08457942939,LINK
11911,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP332,0.08457942939,LINK
11912,Colon adenocarcinoma (COAD),Fluorouracil,RRAS2,0.08457942939,LINK
11913,Colon adenocarcinoma (COAD),Fluorouracil,COPB1,0.08457942939,LINK
11914,Colon adenocarcinoma (COAD),Fluorouracil,PSMA1,0.08457942939,LINK
11915,Colon adenocarcinoma (COAD),Fluorouracil,PDE3B,0.08457942939,LINK
11916,Colon adenocarcinoma (COAD),Fluorouracil,CYP2R1,0.08457942939,LINK
11917,Colon adenocarcinoma (COAD),Fluorouracil,CALCB,0.08457942939,LINK
11918,Colon adenocarcinoma (COAD),Fluorouracil,CALCA,0.08457942939,LINK
11919,Colon adenocarcinoma (COAD),Fluorouracil,INSC,0.08457942939,LINK
11920,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL188P,0.08457942939,LINK
11921,Colon adenocarcinoma (COAD),Fluorouracil,NUCB2,0.08457942939,LINK
11922,Colon adenocarcinoma (COAD),Fluorouracil,NCR3LG1,0.08457942939,LINK
11923,Colon adenocarcinoma (COAD),Fluorouracil,KCNJ11,0.08457942939,LINK
11924,Colon adenocarcinoma (COAD),Fluorouracil,ABCC8,0.08457942939,LINK
11925,Colon adenocarcinoma (COAD),Fluorouracil,USH1C,0.08457942939,LINK
11926,Colon adenocarcinoma (COAD),Fluorouracil,OTOG,0.08457942939,LINK
11927,Colon adenocarcinoma (COAD),Fluorouracil,MYOD1,0.08457942939,LINK
11928,Colon adenocarcinoma (COAD),Fluorouracil,KCNC1,0.08457942939,LINK
11929,Colon adenocarcinoma (COAD),Fluorouracil,MRGPRX2,0.08457942939,LINK
11930,Colon adenocarcinoma (COAD),Fluorouracil,ZDHHC13,0.08457942939,LINK
11931,Colon adenocarcinoma (COAD),Fluorouracil,CSRP3,0.08457942939,LINK
11932,Colon adenocarcinoma (COAD),Fluorouracil,E2F8,0.08457942939,LINK
11933,Colon adenocarcinoma (COAD),Fluorouracil,NAV2,0.08457942939,LINK
11934,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP335,0.08457942939,LINK
11935,Colon adenocarcinoma (COAD),Fluorouracil,MIR4486,0.08457942939,LINK
11936,Colon adenocarcinoma (COAD),Fluorouracil,SNORA1|ENSG00000207407.1,0.08457942939,LINK
11937,Colon adenocarcinoma (COAD),Fluorouracil,MIR4694,0.08457942939,LINK
11938,Colon adenocarcinoma (COAD),Fluorouracil,DBX1,0.08457942939,LINK
11939,Colon adenocarcinoma (COAD),Fluorouracil,HTATIP2,0.08457942939,LINK
11940,Colon adenocarcinoma (COAD),Fluorouracil,PRMT3,0.08457942939,LINK
11941,Colon adenocarcinoma (COAD),Fluorouracil,SLC6A5,0.08457942939,LINK
11942,Colon adenocarcinoma (COAD),Fluorouracil,NELL1,0.08457942939,LINK
11943,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP336,0.08457942939,LINK
11944,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP337,0.08457942939,LINK
11945,Colon adenocarcinoma (COAD),Fluorouracil,ANO5,0.08457942939,LINK
11946,Colon adenocarcinoma (COAD),Fluorouracil,SLC17A6,0.08457942939,LINK
11947,Colon adenocarcinoma (COAD),Fluorouracil,FANCF,0.08457942939,LINK
11948,Colon adenocarcinoma (COAD),Fluorouracil,GAS2,0.08457942939,LINK
11949,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP338,0.08457942939,LINK
11950,Colon adenocarcinoma (COAD),Fluorouracil,SVIP,0.08457942939,LINK
11951,Colon adenocarcinoma (COAD),Fluorouracil,CCDC179,0.08457942939,LINK
11952,Colon adenocarcinoma (COAD),Fluorouracil,LUZP2,0.08457942939,LINK
11953,Colon adenocarcinoma (COAD),Fluorouracil,KCNA4,0.08457942939,LINK
11954,Colon adenocarcinoma (COAD),Fluorouracil,FSHB,0.08457942939,LINK
11955,Colon adenocarcinoma (COAD),Fluorouracil,ARL14EP,0.08457942939,LINK
11956,Colon adenocarcinoma (COAD),Fluorouracil,MPPED2,0.08457942939,LINK
11957,Colon adenocarcinoma (COAD),Fluorouracil,DCDC1,0.08457942939,LINK
11958,Colon adenocarcinoma (COAD),Fluorouracil,DNAJC24,0.08457942939,LINK
11959,Colon adenocarcinoma (COAD),Fluorouracil,IMMP1L,0.08457942939,LINK
11960,Colon adenocarcinoma (COAD),Fluorouracil,ELP4,0.08457942939,LINK
11961,Colon adenocarcinoma (COAD),Fluorouracil,PAX6,0.08457942939,LINK
11962,Colon adenocarcinoma (COAD),Fluorouracil,RCN1,0.08457942939,LINK
11963,Colon adenocarcinoma (COAD),Fluorouracil,U3|ENSG00000212551.1,0.08457942939,LINK
11964,Pancreatic adenocarcinoma (PAAD),Fluorouracil,IPO7,0.08466557202,LINK
11965,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SNORA23,0.08466557202,LINK
11966,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ZNF143,0.08466557202,LINK
11967,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL56P,0.08466557202,LINK
11968,Pancreatic adenocarcinoma (PAAD),Fluorouracil,WEE1,0.08466557202,LINK
11969,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snoU13|ENSG00000238387.1,0.08466557202,LINK
11970,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SWAP70,0.08466557202,LINK
11971,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SKP50,0.08466557202,LINK
11972,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SBF2,0.08466557202,LINK
11973,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ADM,0.08466557202,LINK
11974,Pancreatic adenocarcinoma (PAAD),Fluorouracil,AMPD3,0.08466557202,LINK
11975,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RNU6ATAC33P,0.08466557202,LINK
11976,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MTRNR2L8,0.08466557202,LINK
11977,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RNF141,0.08466557202,LINK
11978,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LYVE1,0.08466557202,LINK
11979,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MRVI1,0.08466557202,LINK
11980,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CTR9,0.08466557202,LINK
11981,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EIF4G2,0.08466557202,LINK
11982,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SNORD97,0.08466557202,LINK
11983,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ZBED5,0.08466557202,LINK
11984,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GALNT18,0.08466557202,LINK
11985,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CSNK2A3,0.08466557202,LINK
11986,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR4299,0.08466557202,LINK
11987,Pancreatic adenocarcinoma (PAAD),Fluorouracil,USP47,0.08466557202,LINK
11988,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DKK3,0.08466557202,LINK
11989,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MICAL2,0.08466557202,LINK
11990,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MICALCL,0.08466557202,LINK
11991,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PARVA,0.08466557202,LINK
11992,Colon adenocarcinoma (COAD),Fluorouracil,ANK3,0.08469796901,LINK
11993,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MCM3AP,0.08552943833,LINK
11994,Pancreatic adenocarcinoma (PAAD),Fluorouracil,C21orf58,0.08552943833,LINK
11995,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DIP2A,0.08552943833,LINK
11996,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PCNT,0.08552943833,LINK
11997,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PRMT2,0.08552943833,LINK
11998,Pancreatic adenocarcinoma (PAAD),Fluorouracil,S100B,0.08552943833,LINK
11999,Pancreatic adenocarcinoma (PAAD),Fluorouracil,YBEY,0.08552943833,LINK
12000,Stomach adenocarcinoma (STAD),Fluorouracil,C21orf54,0.08560303521,LINK
12001,Stomach adenocarcinoma (STAD),Fluorouracil,IFNAR2,0.08560303521,LINK
12002,Stomach adenocarcinoma (STAD),Fluorouracil,IL10RB,0.08560303521,LINK
12003,Stomach adenocarcinoma (STAD),Fluorouracil,IFNAR1,0.08560303521,LINK
12004,Stomach adenocarcinoma (STAD),Fluorouracil,IFNGR2,0.08560303521,LINK
12005,Stomach adenocarcinoma (STAD),Fluorouracil,TMEM50B,0.08560303521,LINK
12006,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SKP77,0.08569099483,LINK
12007,Stomach adenocarcinoma (STAD),Fluorouracil,SNORD74|ENSG00000200891.1,0.08578969185,LINK
12008,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SFRP1,0.08588067346,LINK
12009,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR548AO,0.08588067346,LINK
12010,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SNORD65|ENSG00000238936.1,0.08588067346,LINK
12011,Stomach adenocarcinoma (STAD),Fluorouracil,MIR4475,0.08590919407,LINK
12012,Stomach adenocarcinoma (STAD),Fluorouracil,PAX5,0.08590919407,LINK
12013,Stomach adenocarcinoma (STAD),Fluorouracil,MIR4540,0.08590919407,LINK
12014,Stomach adenocarcinoma (STAD),Fluorouracil,MIR4476,0.08590919407,LINK
12015,Stomach adenocarcinoma (STAD),Fluorouracil,ZCCHC7,0.08590919407,LINK
12016,Colon adenocarcinoma (COAD),Fluorouracil,CA10,0.08609109724,LINK
12017,Colon adenocarcinoma (COAD),Fluorouracil,snoZ178,0.08609109724,LINK
12018,Colon adenocarcinoma (COAD),Fluorouracil,OGDHL,0.0861382291,LINK
12019,Stomach adenocarcinoma (STAD),Fluorouracil,PLCG1,0.08630700521,LINK
12020,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SL615P,0.08630700521,LINK
12021,Stomach adenocarcinoma (STAD),Fluorouracil,EMILIN3,0.08630700521,LINK
12022,Stomach adenocarcinoma (STAD),Fluorouracil,LINC00865,0.0868178329,LINK
12023,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SKP143,0.0868178329,LINK
12024,Stomach adenocarcinoma (STAD),Fluorouracil,HTR7,0.0868178329,LINK
12025,Stomach adenocarcinoma (STAD),Fluorouracil,RPP30,0.0868178329,LINK
12026,Stomach adenocarcinoma (STAD),Fluorouracil,ANKRD1,0.0868178329,LINK
12027,Stomach adenocarcinoma (STAD),Fluorouracil,ZNF19,0.08693844425,LINK
12028,Stomach adenocarcinoma (STAD),Fluorouracil,CHST4,0.08693844425,LINK
12029,Stomach adenocarcinoma (STAD),Fluorouracil,TAT,0.08693844425,LINK
12030,Stomach adenocarcinoma (STAD),Fluorouracil,ZNF518A,0.08708013559,LINK
12031,Stomach adenocarcinoma (STAD),Fluorouracil,BLNK,0.08708013559,LINK
12032,Stomach adenocarcinoma (STAD),Fluorouracil,DNTT,0.08708013559,LINK
12033,Stomach adenocarcinoma (STAD),Fluorouracil,OPALIN,0.08708013559,LINK
12034,Colon adenocarcinoma (COAD),Fluorouracil,snoU13|ENSG00000238674.1,0.08737804051,LINK
12035,Colon adenocarcinoma (COAD),Fluorouracil,CDH18,0.08737804051,LINK
12036,Colon adenocarcinoma (COAD),Fluorouracil,CHAT,0.08747390538,LINK
12037,Colon adenocarcinoma (COAD),Fluorouracil,SLC18A3,0.08747390538,LINK
12038,Colon adenocarcinoma (COAD),Fluorouracil,C10orf53,0.08747390538,LINK
12039,Colon adenocarcinoma (COAD),Fluorouracil,PARG,0.08747390538,LINK
12040,Colon adenocarcinoma (COAD),Fluorouracil,AGAP7,0.08747390538,LINK
12041,Colon adenocarcinoma (COAD),Fluorouracil,AGAP8,0.08747390538,LINK
12042,Colon adenocarcinoma (COAD),Fluorouracil,FAM21D,0.08747390538,LINK
12043,Colon adenocarcinoma (COAD),Fluorouracil,FAM25D,0.08747390538,LINK
12044,Colon adenocarcinoma (COAD),Fluorouracil,MSMB,0.08747390538,LINK
12045,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP316,0.08747390538,LINK
12046,Colon adenocarcinoma (COAD),Fluorouracil,SNORA74|ENSG00000223182.1,0.08747390538,LINK
12047,Colon adenocarcinoma (COAD),Fluorouracil,TIMM23B,0.08747390538,LINK
12048,Colon adenocarcinoma (COAD),Fluorouracil,NCOA4,0.08747390538,LINK
12049,Colon adenocarcinoma (COAD),Fluorouracil,AGAP6,0.08747390538,LINK
12050,Colon adenocarcinoma (COAD),Fluorouracil,ASAH2,0.08747390538,LINK
12051,Colon adenocarcinoma (COAD),Fluorouracil,FAM21A,0.08747390538,LINK
12052,Colon adenocarcinoma (COAD),Fluorouracil,LINC00843,0.08747390538,LINK
12053,Colon adenocarcinoma (COAD),Fluorouracil,RMRPP4,0.08747390538,LINK
12054,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP317,0.08747390538,LINK
12055,Colon adenocarcinoma (COAD),Fluorouracil,SGMS1,0.08747390538,LINK
12056,Colon adenocarcinoma (COAD),Fluorouracil,SNORA74|ENSG00000223111.1,0.08747390538,LINK
12057,Colon adenocarcinoma (COAD),Fluorouracil,TIMM23,0.08747390538,LINK
12058,Colon adenocarcinoma (COAD),Fluorouracil,ASAH2B,0.08747390538,LINK
12059,Colon adenocarcinoma (COAD),Fluorouracil,A1CF,0.08747390538,LINK
12060,Stomach adenocarcinoma (STAD),Fluorouracil,RECK,0.088426653,LINK
12061,Stomach adenocarcinoma (STAD),Fluorouracil,GLIPR2,0.088426653,LINK
12062,Stomach adenocarcinoma (STAD),Fluorouracil,CCIN,0.088426653,LINK
12063,Stomach adenocarcinoma (STAD),Fluorouracil,GNE,0.088426653,LINK
12064,Stomach adenocarcinoma (STAD),Fluorouracil,MELK,0.088426653,LINK
12065,Stomach adenocarcinoma (STAD),Fluorouracil,INVS,0.0884882862,LINK
12066,Colon adenocarcinoma (COAD),Fluorouracil,U3|ENSG00000201368.1,0.08908089008,LINK
12067,Colon adenocarcinoma (COAD),Fluorouracil,LINC00603,0.08908089008,LINK
12068,Colon adenocarcinoma (COAD),Fluorouracil,LINC00604,0.08908089008,LINK
12069,Colon adenocarcinoma (COAD),Fluorouracil,SNORA63|ENSG00000199552.1,0.08908089008,LINK
12070,Colon adenocarcinoma (COAD),Fluorouracil,PTGER4,0.08908089008,LINK
12071,Colon adenocarcinoma (COAD),Fluorouracil,TTC33,0.08908089008,LINK
12072,Colon adenocarcinoma (COAD),Fluorouracil,PRKAA1,0.08908089008,LINK
12073,Colon adenocarcinoma (COAD),Fluorouracil,SNORA57|ENSG00000212567.1,0.08908089008,LINK
12074,Colon adenocarcinoma (COAD),Fluorouracil,RPL37,0.08908089008,LINK
12075,Colon adenocarcinoma (COAD),Fluorouracil,SNORD72,0.08908089008,LINK
12076,Colon adenocarcinoma (COAD),Fluorouracil,CARD6,0.08908089008,LINK
12077,Colon adenocarcinoma (COAD),Fluorouracil,PLCXD3,0.08908089008,LINK
12078,Colon adenocarcinoma (COAD),Fluorouracil,OXCT1,0.08908089008,LINK
12079,Colon adenocarcinoma (COAD),Fluorouracil,C5orf51,0.08908089008,LINK
12080,Colon adenocarcinoma (COAD),Fluorouracil,FBXO4,0.08908089008,LINK
12081,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ZBTB14,0.089280603,LINK
12082,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EPB41L3,0.089280603,LINK
12083,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snR65|ENSG00000252576.1,0.089280603,LINK
12084,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SNORD112|ENSG00000252572.1,0.089280603,LINK
12085,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR3976,0.089280603,LINK
12086,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TMEM200C,0.089280603,LINK
12087,Pancreatic adenocarcinoma (PAAD),Fluorouracil,L3MBTL4,0.089280603,LINK
12088,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL282P,0.089280603,LINK
12089,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL723P,0.089280603,LINK
12090,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RPL6P27,0.089280603,LINK
12091,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ARHGAP28,0.089280603,LINK
12092,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LINC00668,0.089280603,LINK
12093,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL537P,0.089280603,LINK
12094,Stomach adenocarcinoma (STAD),Fluorouracil,TEX10,0.08936057629,LINK
12095,Stomach adenocarcinoma (STAD),Fluorouracil,MECOM,0.08964042365,LINK
12096,Colon adenocarcinoma (COAD),Fluorouracil,UPF3AP2,0.08994554214,LINK
12097,Colon adenocarcinoma (COAD),Fluorouracil,USP32P3,0.08994554214,LINK
12098,Colon adenocarcinoma (COAD),Fluorouracil,KRT16P3,0.08994554214,LINK
12099,Colon adenocarcinoma (COAD),Fluorouracil,LGALS9B,0.08994554214,LINK
12100,Colon adenocarcinoma (COAD),Fluorouracil,NOS2P3,0.08994554214,LINK
12101,Colon adenocarcinoma (COAD),Fluorouracil,CDRT15L2,0.08994554214,LINK
12102,Colon adenocarcinoma (COAD),Fluorouracil,CCNYL2,0.09041719694,LINK
12103,Stomach adenocarcinoma (STAD),Fluorouracil,ANKS6,0.09048482748,LINK
12104,Stomach adenocarcinoma (STAD),Fluorouracil,GALNT12,0.09048482748,LINK
12105,Stomach adenocarcinoma (STAD),Fluorouracil,COL15A1,0.09048482748,LINK
12106,Stomach adenocarcinoma (STAD),Fluorouracil,TGFBR1,0.09048482748,LINK
12107,Stomach adenocarcinoma (STAD),Fluorouracil,RNA5SP290,0.09048482748,LINK
12108,Stomach adenocarcinoma (STAD),Fluorouracil,NR4A3,0.09048482748,LINK
12109,Stomach adenocarcinoma (STAD),Fluorouracil,STX17,0.09048482748,LINK
12110,Stomach adenocarcinoma (STAD),Fluorouracil,ERP44,0.09048482748,LINK
12111,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SL75P,0.09048482748,LINK
12112,Stomach adenocarcinoma (STAD),Fluorouracil,KIAA1598,0.09049423464,LINK
12113,Stomach adenocarcinoma (STAD),Fluorouracil,VAX1,0.09049423464,LINK
12114,Stomach adenocarcinoma (STAD),Fluorouracil,MIR3663,0.09049423464,LINK
12115,Stomach adenocarcinoma (STAD),Fluorouracil,KCNK18,0.09049423464,LINK
12116,Stomach adenocarcinoma (STAD),Fluorouracil,CYLC2,0.09050137035,LINK
12117,Stomach adenocarcinoma (STAD),Fluorouracil,RNA5SP291,0.09050137035,LINK
12118,Stomach adenocarcinoma (STAD),Fluorouracil,ZSWIM4,0.09081005996,LINK
12119,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SL619P,0.09081005996,LINK
12120,Stomach adenocarcinoma (STAD),Fluorouracil,MIR27A,0.09081005996,LINK
12121,Stomach adenocarcinoma (STAD),Fluorouracil,MIR23A,0.09081005996,LINK
12122,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SL794P,0.09087271667,LINK
12123,Stomach adenocarcinoma (STAD),Fluorouracil,ALG2,0.09087271667,LINK
12124,Stomach adenocarcinoma (STAD),Fluorouracil,SEC61B,0.09087271667,LINK
12125,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SKP225,0.09087271667,LINK
12126,Stomach adenocarcinoma (STAD),Fluorouracil,MSANTD3,0.09087271667,LINK
12127,Stomach adenocarcinoma (STAD),Fluorouracil,TMEFF1,0.09087271667,LINK
12128,Stomach adenocarcinoma (STAD),Fluorouracil,MURC,0.09087271667,LINK
12129,Stomach adenocarcinoma (STAD),Fluorouracil,RN7SKP87,0.09087271667,LINK
12130,Colon adenocarcinoma (COAD),Fluorouracil,GLIS3,0.09349722881,LINK
12131,Stomach adenocarcinoma (STAD),Fluorouracil,PTEN,0.09405112327,LINK
12132,Stomach adenocarcinoma (STAD),Fluorouracil,CYTH3,0.0940894007,LINK
12133,Stomach adenocarcinoma (STAD),Fluorouracil,FAM220A,0.0940894007,LINK
12134,Stomach adenocarcinoma (STAD),Fluorouracil,RAC1,0.0940894007,LINK
12135,Colon adenocarcinoma (COAD),Fluorouracil,REEP3,0.09445308876,LINK
12136,Stomach adenocarcinoma (STAD),Fluorouracil,SLX4IP,0.09469425173,LINK
12137,Stomach adenocarcinoma (STAD),Fluorouracil,JAG1,0.09469425173,LINK
12138,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NYX,0.09495839874,LINK
12139,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CASK,0.09495839874,LINK
12140,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL406P,0.09495839874,LINK
12141,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL144P,0.09495839874,LINK
12142,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GPR34,0.09495839874,LINK
12143,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GPR82,0.09495839874,LINK
